title,publisher,categories,review_score,review_summary
Window Seat: The Art of Digital Photography and Creative Thinking,"""O'Reilly Media, Inc.""",photography,1.0,An Absolute Must for every Photoshop Libraryt
Window Seat: The Art of Digital Photography and Creative Thinking,"""O'Reilly Media, Inc.""",photography,1.0,Inspiring Photography
Window Seat: The Art of Digital Photography and Creative Thinking,"""O'Reilly Media, Inc.""",photography,0.5,"Interesting as a case study, but not substantial enough as artistic statement"
Window Seat: The Art of Digital Photography and Creative Thinking,"""O'Reilly Media, Inc.""",photography,1.0,"Not only great photography, but great technique too!"
Window Seat: The Art of Digital Photography and Creative Thinking,"""O'Reilly Media, Inc.""",photography,1.0,Inspiring images from an airplane
Chicago Photographs,Cityfiles Press,photography,1.0,Banking on Chicago
Erotic Home Photography: How to Take Your Own Nude Portraits,"Richmond Hill, Ont. : Firefly Books",photography,1.0,Just Right For Us
Erotic Home Photography: How to Take Your Own Nude Portraits,"Richmond Hill, Ont. : Firefly Books",photography,0.5,"Good, not great..."
Erotic Home Photography: How to Take Your Own Nude Portraits,"Richmond Hill, Ont. : Firefly Books",photography,1.0,Great for Couples
Erotic Home Photography: How to Take Your Own Nude Portraits,"Richmond Hill, Ont. : Firefly Books",photography,0.75,Tasteful with good information
Erotic Home Photography: How to Take Your Own Nude Portraits,"Richmond Hill, Ont. : Firefly Books",photography,0.75,Good read
"Above Carmel, Monterey and Big Sur",Cameron & Company,photography,0.75,A lovely collection of photos
"Above Carmel, Monterey and Big Sur",Cameron & Company,photography,1.0,Great Photography
"Above Carmel, Monterey and Big Sur",Cameron & Company,photography,1.0,Nothing Else Like It
"Above Carmel, Monterey and Big Sur",Cameron & Company,photography,1.0,Captivating Cali
"Above Carmel, Monterey and Big Sur",Cameron & Company,photography,1.0,Great photos
The Universe: 365 Days,Harry N Abrams Incorporated,photography,1.0,A great photographic resource book!!
The Universe: 365 Days,Harry N Abrams Incorporated,photography,1.0,Superb
The Universe: 365 Days,Harry N Abrams Incorporated,photography,1.0,Spectacular views
The Universe: 365 Days,Harry N Abrams Incorporated,photography,0.0,Not so hot.
The Universe: 365 Days,Harry N Abrams Incorporated,photography,1.0,AWESOME!
The Universe: 365 Days,Harry N Abrams Incorporated,photography,1.0,Gorgeous
The Universe: 365 Days,Harry N Abrams Incorporated,photography,1.0,Amazing picturer after amazing picture
The Universe: 365 Days,Harry N Abrams Incorporated,photography,0.25,Disappointing to say the least
The Universe: 365 Days,Harry N Abrams Incorporated,photography,1.0,beautiful photography
The Universe: 365 Days,Harry N Abrams Incorporated,photography,1.0,"a must have for all ages, all walks of life"
The Universe: 365 Days,Harry N Abrams Incorporated,photography,1.0,Universe
The Universe: 365 Days,Harry N Abrams Incorporated,photography,1.0,Amazing!
The Universe: 365 Days,Harry N Abrams Incorporated,photography,1.0,Great Table Book!
The Universe: 365 Days,Harry N Abrams Incorporated,photography,1.0,Very Enjoyable
The Universe: 365 Days,Harry N Abrams Incorporated,photography,0.75,"Small package, great information"
Digital Food Photography,John Wiley & Sons,photography,0.5,A decent book
Digital Food Photography,John Wiley & Sons,photography,1.0,Exceptional Holiday Gift for the Budding Food Photographer
Digital Food Photography,John Wiley & Sons,photography,1.0,A lifetime of knowledge in 312 short pages
Digital Food Photography,John Wiley & Sons,photography,1.0,The Bible Of Food Photography Is Finally Here!!
Digital Food Photography,John Wiley & Sons,photography,1.0,This book is GREAT!!!
Digital Food Photography,John Wiley & Sons,photography,1.0,A Master Moves to Digital Photography
Digital Food Photography,John Wiley & Sons,photography,0.5,"Should be titled ""The Business of Food Photography"""
Digital Food Photography,John Wiley & Sons,photography,0.75,"Very Helpful food photography bible, but too much info on choosing cameras!"
Digital Food Photography,John Wiley & Sons,photography,1.0,Bravissimo!
Digital Food Photography,John Wiley & Sons,photography,1.0,"Thank You, Lou!"
Digital Food Photography,John Wiley & Sons,photography,0.75,Skill to the Hidden Talent
Digital Food Photography,John Wiley & Sons,photography,0.75,Good but not perfect
Digital Food Photography,John Wiley & Sons,photography,1.0,The best book available on Food Photography
Digital Food Photography,John Wiley & Sons,photography,1.0,Digital Food Photography
Digital Food Photography,John Wiley & Sons,photography,1.0,Eye Catching Food Photography
Digital Food Photography,John Wiley & Sons,photography,1.0,Terrific presentaion of facts and technique
Digital Food Photography,John Wiley & Sons,photography,0.75,Great book with lots of tips
Digital Food Photography,John Wiley & Sons,photography,0.75,Attractive Strait Foward Advice
Digital Food Photography,John Wiley & Sons,photography,0.75,Nice
Digital Food Photography,John Wiley & Sons,photography,1.0,Extremely helpful
Digital Food Photography,John Wiley & Sons,photography,0.25,Somewhat disappointed
Digital Food Photography,John Wiley & Sons,photography,1.0,This is the only food photography bible you will need
Digital Food Photography,John Wiley & Sons,photography,0.5,Beginning Food Photography
Digital Food Photography,John Wiley & Sons,photography,1.0,Lou is Right - His heart and soul are in there!
Digital Food Photography,John Wiley & Sons,photography,0.0,Don't Judge A Book By Its Cover...
Digital Food Photography,John Wiley & Sons,photography,1.0,The Dirty Tricks that Clean the Plate!
Digital Food Photography,John Wiley & Sons,photography,0.5,dissapointed
Digital Food Photography,John Wiley & Sons,photography,0.25,Expected More - Disappointing
Digital Food Photography,John Wiley & Sons,photography,1.0,Great Intro to Food Photography
Digital Food Photography,John Wiley & Sons,photography,1.0,Stunning!
Digital Food Photography,John Wiley & Sons,photography,1.0,A comprehensive book
Digital Food Photography,John Wiley & Sons,photography,1.0,the best digital photography book
Digital Food Photography,John Wiley & Sons,photography,0.0,"Great for amateurs, but not for professional photogs."
Digital Food Photography,John Wiley & Sons,photography,1.0,Very Helpfull Book
Digital Food Photography,John Wiley & Sons,photography,0.5,"Good, but..."
Digital Food Photography,John Wiley & Sons,photography,1.0,Lou Manna is a Legend
Digital Food Photography,John Wiley & Sons,photography,1.0,great instruction
Digital Food Photography,John Wiley & Sons,photography,0.5,Food styling
Digital Food Photography,John Wiley & Sons,photography,0.25,So so
Digital Food Photography,John Wiley & Sons,photography,0.75,A Good Read but Wanted More Detail
Digital Food Photography,John Wiley & Sons,photography,0.25,NOT the book for learning how to light food.
Digital Food Photography,John Wiley & Sons,photography,1.0,Digital Food Photography: a good comprehensive overview
Digital Food Photography,John Wiley & Sons,photography,1.0,Excellent resource - all you need to know!
Digital Food Photography,John Wiley & Sons,photography,0.75,Digital Food Photography
Digital Food Photography,John Wiley & Sons,photography,0.5,"Missing some info, bit dated with other info"
Digital Food Photography,John Wiley & Sons,photography,1.0,Excellent book
Digital Food Photography,John Wiley & Sons,photography,1.0,The Book For New Food Photographers
Digital Food Photography,John Wiley & Sons,photography,1.0,Lou Manna Knows How To Teach (& Write)!!!
Digital Food Photography,John Wiley & Sons,photography,1.0,Excellent Book
Helmut Newton Work (Taschen Jumbo Series),,photography,0.75,A Newton book to purchase...and keep
Helmut Newton Work (Taschen Jumbo Series),,photography,1.0,Nobody Smiles In A Helmut Newton Picture--Only the Viewers!
Helmut Newton Work (Taschen Jumbo Series),,photography,1.0,A must-have for Newton lovers and erotic photography buffs
Helmut Newton Work (Taschen Jumbo Series),,photography,1.0,Very Good Newton Book
Helmut Newton Work (Taschen Jumbo Series),,photography,1.0,Helmut Newton Work
Photos of Ion (Edition Euros),Bruno Gmunder Verlag,photography,1.0,Absolutely fabulous
Photos of Ion (Edition Euros),Bruno Gmunder Verlag,photography,1.0,FOR THE SERIOUS COLLECTOR OF MALE EROTICA
Photos of Ion (Edition Euros),Bruno Gmunder Verlag,photography,1.0,"Excellent, tasteful, and erotic"
Photos of Ion (Edition Euros),Bruno Gmunder Verlag,photography,1.0,One of the Most Handsome Bel Ami Models!
Photos of Ion (Edition Euros),Bruno Gmunder Verlag,photography,1.0,Summary
Vast and Ancient Wilderness,Chronicle Books Llc,photography,1.0,Finding Solace In The Emptiness Of A Magical Landscape
Dam,"""O'Reilly Media, Inc.""",photography,1.0,About This Book
Pictures of Fred,Douglas & McIntyre,photography,1.0,Sublime! Breathtakingly beautiful! Buy it!
Pictures of Fred,Douglas & McIntyre,photography,0.75,"FINE PHOTOGRAPHS, BUT..."
Pictures of Fred,Douglas & McIntyre,photography,1.0,Delicious and Playful
Pictures of Fred,Douglas & McIntyre,photography,1.0,Open this book and Fall in Love
Pictures of Fred,Douglas & McIntyre,photography,1.0,I love Fred!
Pictures of Fred,Douglas & McIntyre,photography,1.0,Recommended by
Pictures of Fred,Douglas & McIntyre,photography,1.0,Fred looks great on my Coffee Table
"Hidden Image, The: Photographs of the Male Nude in the Nineteenth and Twentieth Centuries",MIT Press (MA),photography,0.5,Hidden Image: Photographs of the Male Nude in the 19th and 20th Centuries
Amalfi: Italy's Divine Coast,Universe Pub,photography,0.5,O.K-Not great
Amalfi: Italy's Divine Coast,Universe Pub,photography,1.0,A PICTORIAL MASTERPIECE
Amalfi: Italy's Divine Coast,Universe Pub,photography,0.5,wanted more
Amalfi: Italy's Divine Coast,Universe Pub,photography,1.0,Breathtakingly Beautiful
Amalfi: Italy's Divine Coast,Universe Pub,photography,1.0,"Gateway to our beautiful home, the Isle of Capri!!"
A Short Course in Photography: An Introduction to Black-And-White Photographic Technique,,photography,1.0,"If you're a beginner, you MUST read this book!"
A Short Course in Photography: An Introduction to Black-And-White Photographic Technique,,photography,1.0,A first rate guide and introduction for B&amp;W photography
A Short Course in Photography: An Introduction to Black-And-White Photographic Technique,,photography,1.0,Great for Beginners!
A Short Course in Photography: An Introduction to Black-And-White Photographic Technique,,photography,0.5,A VERY Short Course
A Short Course in Photography: An Introduction to Black-And-White Photographic Technique,,photography,1.0,Great book
A Short Course in Photography: An Introduction to Black-And-White Photographic Technique,,photography,1.0,Why waste money at a university book store?
A Short Course in Photography: An Introduction to Black-And-White Photographic Technique,,photography,1.0,Very Helpful!
Money Power Respect: Pictures of My Neighborhood,,photography,1.0,Reportage Gut Punch
Money Power Respect: Pictures of My Neighborhood,,photography,1.0,Great Book
Money Power Respect: Pictures of My Neighborhood,,photography,0.75,"Disturbing, haunting look at drug use."
Money Power Respect: Pictures of My Neighborhood,,photography,0.5,"Abandon all hope, ye who enter here"
Master Guide to Photography,Alfred A. Knopf,photography,1.0,A Classic Book--A Shame it's Out of Print
Unseen Vogue: The Secret History of Fashion Photography,Little Brown GBR,photography,1.0,A GREAT SURPRISE
Unseen Vogue: The Secret History of Fashion Photography,Little Brown GBR,photography,1.0,Fashion Guru Must-Have
Unseen Vogue: The Secret History of Fashion Photography,Little Brown GBR,photography,0.75,A visual history
Unseen Vogue: The Secret History of Fashion Photography,Little Brown GBR,photography,0.25,Paperback version is TINY! Hard to read font size.
Unseen Vogue: The Secret History of Fashion Photography,Little Brown GBR,photography,1.0,Muy bueno
Unseen Vogue: The Secret History of Fashion Photography,Little Brown GBR,photography,1.0,thanks
